product_id,qty,amount,stock_code
156,1,98.78,98315017
132,7,32.87,26191294
197,8,92.25,71171043
185,1,76.38,41403952
183,1,44.22,44828264
139,9,24.12,94400076
161,3,75.7,63748987
174,4,60,911832
109,4,48.99,15290960
116,3,22.62,32996524
179,1,86.61,1138726
135,3,35.68,91258830
167,2,25.74,46950963
187,8,25.7,7956508
105,1,91.9,50144310
166,9,10.83,11798057
137,6,76.47,76827655
126,7,15.62,21495083
125,6,98.96,95852379
174,5,78.39,57812144
169,4,77.36,42218616
122,7,8.66,96120538
188,4,47.05,47998124
160,9,17.8,88727493
132,8,8.77,31896146
103,4,87.6,17201438
167,6,41.64,43325955
189,9,34.43,80232209
158,2,61.53,37120030
169,8,45.58,21739170
166,8,65.6,52038303
122,7,64.16,17261890
192,8,93.61,67816187
196,8,97.29,89726181
116,3,79.73,97029892
195,5,47.89,17835510
104,7,37.83,89084427
171,6,67.22,2965093
197,3,60.81,98678167
190,4,71.62,49912982
175,4,39.45,59497325
148,6,77.23,53158130
195,8,50.13,35414742
188,3,82.78,45559013
162,8,82.07,30002906
176,6,96.08,76330957
183,5,48.31,88672137
136,5,94.7,85010239
100,5,44.41,67996322
104,9,57.32,78909298
131,8,9.34,19526928
172,7,56.12,26121154
122,3,33.3,1489798
130,3,7.17,27616703
115,3,78.75,10557914
137,1,12.65,77315120
114,9,75.27,60138774
167,8,85.23,56659214
177,9,98.52,86554213
127,5,8.58,99499709
149,9,64.3,17201063
186,1,90.22,64281544
121,8,54.16,77464293
167,9,80.11,16682382
184,1,59.91,16068476
179,9,52.41,95874043
181,3,53.72,56268089
124,8,72.05,45685132
188,3,79.81,35168386
183,5,68.83,79950404
169,3,49.82,49672985
100,8,65.9,8944245
127,3,5.58,2968803
125,2,94.73,424936
118,3,42.96,44032289
120,8,62.43,39404039
144,3,90.49,3131978
120,9,51.06,95462523
195,8,5.78,98807390
139,2,60.04,99912253
126,8,37.85,27419656
196,9,80.46,63426809
148,3,7.04,97934134
190,6,7.28,93624534
193,9,86.19,3117804
118,7,51.74,57859910
174,9,42.29,75884659
169,5,99.89,39290588
100,6,70.96,51217310
140,7,36.88,67570553
135,3,44.26,51823467
148,4,57.56,69488955
174,4,62.11,37267254
138,3,72.27,69184932
189,5,17.06,8303868
145,6,84.04,113588
119,9,89.75,96980101
107,1,63.08,68902179
103,9,80.64,68327040
122,1,56.91,92248175
165,1,8.39,31459884
190,4,91.56,62386210
142,1,37.2,82186531
141,1,41.29,87139426
165,9,62.14,28236283
171,8,66.62,17901017
104,2,99.85,25636727
198,6,59.4,52669545
104,1,5.15,4307129
106,1,20.31,45955402
145,3,6.05,81527748
136,6,18.64,86703727
108,7,92.82,79012799
120,5,22.72,71496191
122,3,36.58,39483102
176,4,22.86,26304304
139,7,83.23,21058615
191,1,99.29,63984132
175,1,64.6,58728185
104,8,47.9,43000708
102,2,9.99,94675771
177,1,59.52,40246888
179,3,51.92,30478077
164,2,34.87,46209108
120,8,27.1,13343910
112,7,49.2,63907636
101,1,11.86,63420548
173,6,18.43,85565401
130,3,7.77,7130748
183,3,64.42,65298046
114,6,31.01,93363761
157,1,34.45,82054205
109,9,13.63,86189293
147,3,16.31,1953961
103,9,58.2,21432453
189,2,82.72,6089832
134,2,15.18,51445911
185,9,29.44,35500964
130,3,62.92,34234693
179,3,33.68,386203
154,3,34.66,3921166
170,1,24.63,72566381
161,7,96.8,42439899
116,1,74.5,18446159
122,2,45.3,29509775
173,4,80.24,12644711
108,1,34.36,8619945
145,4,69.77,99668358
119,9,95.92,40230672
164,7,67.8,60756770
130,2,61.64,43770601
102,6,91.98,47080546
122,6,76.86,807524
187,1,37.77,93907910
180,5,82.18,65557006
171,9,32.37,18556896
149,6,6.9,8086778
182,9,22.07,97968870
160,5,98.71,54256675
129,1,38.5,44303440
139,1,30.02,3021859
169,8,99.72,7851636
155,3,93.16,92561601
140,8,22.86,18851663
182,2,74.13,52079290
166,6,97.29,12491339
113,3,73.27,85094765
173,3,67.29,37200756
121,9,8.76,60355379
159,7,71.82,59921080
130,1,32.31,95254548
133,5,78.14,67530502
143,5,71.11,99505042
198,6,63.15,92824461
131,6,7.41,53699961
167,5,72.89,26571348
197,3,60.74,95735207
157,2,60.05,29375363
107,4,92.48,71074252
120,3,80.81,43583676
142,2,60.3,24488488
196,9,77.43,67111114
136,6,51.54,15431196
107,6,8.45,15771285
170,7,25.07,68657031
187,6,59.67,46148742
164,9,97.95,29321438
148,2,16.55,51429669
140,4,46.26,86072991
126,1,9.04,56243109
173,7,23.37,88021423
115,8,24.29,25013887
145,3,27.5,53917829
109,1,44.46,31607575
107,2,27.51,31999212
144,5,56.8,57132013
132,9,56.02,51388669
147,6,17.67,17875806
128,9,68.76,75960858
126,2,78.78,936811
138,6,87.13,95394022
162,7,79.51,47819160
165,3,17.98,4392095
194,5,78.24,99842598
117,5,17.94,89147474
100,3,73.27,36508181
162,4,68.17,41060155
136,3,5.33,49227413
197,8,29.29,31537162
131,6,88.88,79943505
176,7,22.45,93315197
124,9,28.05,33782102
153,5,45.81,58132425
131,5,18.6,53343963
129,7,33.68,3292808
111,8,13.78,13860417
148,1,70.79,66239994
110,3,29.26,91926784
135,3,25.14,55411318
105,7,27.1,93154635
189,8,41.72,58131923
171,3,49.81,17779562
101,3,9.79,69869440
112,6,35,38955709
158,2,27.06,23702554
117,8,8.12,19635316
133,3,45.47,58985731
105,2,42.81,68280666
119,1,79.12,40817378
113,1,65.08,31218887
113,7,50.83,92912861
126,2,58.91,59117865
163,6,74.92,3764060
193,3,72.65,42277569
142,4,93.36,78225848
173,9,80.49,88246680
171,9,28.18,24579872
116,5,82.55,89072578
129,8,72.68,79182416
163,5,53.31,87870473
151,7,90.76,24165761
188,5,63.43,11392996
149,8,73.84,801805
160,9,78.51,7094170
146,9,18.95,86828536
125,6,97.46,60100238
143,1,19.22,79764483
110,3,51.65,84286123
180,3,43.33,68949983
181,7,62.07,35740100
109,9,88.24,44587932
123,2,55.4,96150405
143,7,83.75,50614585
186,4,78.52,16430655
167,8,50.11,5006731
185,2,23.55,60296696
101,9,82.4,36873180
182,1,45.32,38588525
197,9,14.62,8597823
193,8,97.89,82283193
147,5,22.74,71210810
108,8,86.45,92799196
121,2,98.04,52530036
158,3,38.67,42297222
132,1,32.55,40346229
172,8,5.14,61072770
126,4,55.73,22740557
131,3,83.81,82007317
183,2,86.79,42919803
195,3,36.21,18339581
112,3,85.22,51775995
144,4,17.75,59115885
169,5,92.67,24167635
154,3,26.89,85407220
192,9,10.63,89195031
190,7,88.04,77845191
150,3,86.19,84525123
119,9,65.09,9226098
161,8,53.2,77579287
183,2,30.21,75680992
140,7,12.91,76365669
165,7,91.88,16507531
147,8,51.39,34978573
107,3,30.49,70508765
137,7,51.85,43824205
138,4,48.67,39131751
159,3,28.35,57188744
132,1,50.33,26243047
178,8,49.55,22650344
187,3,22.97,94397208
134,2,98.1,22992093
160,8,80.63,24632249
152,2,60.71,45762505
167,3,62.28,1056778
141,6,43.75,17015509
158,5,56.52,83607127
108,5,98.25,87637052
185,8,8.07,58669662
186,4,75.5,11653578
107,6,58.44,62640626
183,4,82.3,30674509
106,8,14.06,96162255
183,5,67.45,31005982
128,5,87.03,2816180
114,8,22.22,34633564
114,9,67.11,30761766
164,9,64.05,99423582
151,9,12.5,28581017
136,4,82.98,10960479
159,9,48.71,65068588
136,3,21.94,52552939
193,1,80.18,71543697
118,8,57.94,25452266
162,7,49.23,71627762
185,4,31.25,31041492
126,7,49.12,84854216
132,6,81.03,44181079
137,3,77.79,248402
142,4,97.1,59116936
161,5,34.02,86177030
177,3,58.46,34657379
104,5,36.3,68765880
184,7,97.7,36825967
190,7,72.72,76203190
119,4,82.92,451765
184,7,92.72,67564248
118,1,84.23,49295993
120,3,78.96,48569699
132,7,83.84,43842759
156,7,87.43,40759388
119,8,65.11,63151879
184,4,23.64,31870238
144,8,99.52,83034015
117,8,42.52,55518093
154,8,46.76,88141121
188,7,16.36,57334691
136,6,14.5,68754631
129,3,61.07,69241444
146,3,87.56,9241824
193,9,87.13,24015745
183,2,83.47,12958030
102,2,17.34,48588928
146,6,64.87,77369307
159,5,56.55,75507121
103,1,76.03,74730117
190,2,88.43,54616196
123,8,74.03,13083366
169,5,38.32,16574236
109,4,80.03,8989840
150,5,97.91,27694848
177,8,96.82,23413689
123,1,12.78,18859089
168,5,30.73,17012133
189,8,97.22,71355269
128,9,79.88,20283063
107,4,48.44,87622492
147,3,79.75,10160350
111,6,17.82,29064557
119,7,56.77,35299776
150,6,32.03,2591971
163,4,20.96,29188796
102,2,41.63,55402613
182,4,30.44,6274528
177,9,82.88,35889465
160,7,85.55,16468580
135,9,60.39,9712386
122,2,11.89,24282321
165,2,79.78,75159139
123,7,54.79,65936443
158,8,76.52,38217371
191,8,68.45,63916645
187,6,33.21,42285694
130,6,63.32,54498723
119,8,23.66,12325665
103,3,11.07,90098543
171,5,82.2,43590780
146,1,76.68,50297559
164,9,83.3,43313617
177,8,18.88,43917600
175,8,51.87,60013545
114,9,36.76,96675557
119,3,43.07,35520016
132,5,22.67,89514856
155,8,5.57,68043520
191,3,96.1,36838974
135,2,83.45,64091587
197,9,56.24,40987095
147,8,47.99,77794161
169,6,63.27,31237031
151,9,81.61,15973450
132,1,62.86,37828318
156,7,26.72,17293501
194,4,74.75,62842754
177,9,6.74,99808082
136,4,68.67,32485653
157,6,69.32,9520394
190,7,13.63,24509381
147,1,75.77,77505118
159,5,68.46,90137563
105,4,42.2,75594015
149,3,53.32,20005788
126,3,61.75,88602691
137,4,88.85,25356229
169,3,44.47,96053010
184,6,62.54,14790218
150,5,13.99,75383343
113,1,71.44,83419010
163,6,51.6,95884349
165,6,37.99,7427602
126,9,36.71,44848200
179,4,17.87,9201859
131,9,32.62,32705485
160,7,42.84,90392078
135,1,8.43,46130327
171,5,63.85,68971519
175,6,53.89,57301372
160,4,81.73,68115326
146,6,37.04,12277988
135,7,42.05,45344152
129,1,70.3,82567187
155,1,50.25,76288234
163,6,92.81,86358934
142,5,10.11,79213165
180,5,96.23,70391268
186,8,50.92,64478852
190,8,53.27,4219316
157,1,70.48,82174361
151,4,96.58,18537598
133,3,60.9,53499844
136,2,25.36,52083433
190,4,85.83,92928329
125,1,18.93,38430763
154,2,36.48,48336123
134,9,16.89,80159292
151,1,62.34,58068847
193,1,72.46,84546753
195,7,26.57,59846499
139,5,51.93,83734441
168,4,82.43,8106650
198,8,48.06,19440521
190,9,34.05,58775073
106,2,11.04,16508378
136,3,91.74,2428093
176,6,25.82,85678798
185,1,76.51,9702547
108,9,44.44,25997
188,8,54.69,78057760
171,9,97.02,87489750
136,4,40.45,73170020
193,9,68.9,48616232
191,9,8.97,89944653
146,6,63.23,62553575
113,2,9.57,4282112
115,7,94.31,82590338
130,3,74.82,22668455
105,9,8.1,74838158
149,6,84.36,39761293
145,7,61.69,86964371
121,4,19.45,96542989
158,8,75.98,3400609
131,9,90.6,97566038
137,6,49.18,3579251
140,8,85.6,97183976
115,5,60.74,38626425
127,6,19.4,51607999
146,8,9.66,15663832
140,9,48.72,61819313
101,5,99.89,59765745
167,2,21.12,4057949
125,5,26.25,26454979
196,6,89.78,93265614
124,7,19.16,49631869
143,6,43.03,72809631
173,5,37.44,14683596
104,1,26.82,97608196
125,8,48.64,67907410
115,5,32.37,42290841
180,9,52.88,47182721
178,8,23.69,97786214
163,3,99.08,23786141
166,7,65.27,15268310
143,7,12.87,18175509
173,3,99.76,75465377
168,5,90.74,5793761
151,2,30.01,11734956
171,4,43.51,84562647
159,1,20.07,82143725
100,5,75.16,3396339
128,8,51.04,56979411
137,5,62.85,9626324
193,8,69.95,51721428
107,8,24.68,62917605
110,4,81.63,33344591
144,6,53.66,50944767
121,4,99.02,57246079
157,7,29.68,73683766
138,6,19.44,57268026
180,8,83.95,29637317
185,6,73.3,28436683
111,3,52.51,91940209
189,8,33.06,77287809
105,2,74.73,54703292
143,5,20.45,73672494
182,1,65.2,34006689
168,4,71.82,3750131
176,7,65.36,92743052
120,8,63.65,13501808
121,2,15.6,20766641
150,9,64.1,60316325
130,4,32.1,73455691
193,8,84.41,23042865
132,3,17.7,12834198
100,7,84.75,12086436
126,4,74.1,94818543
127,7,10.79,72329238
142,6,20.22,38864063
162,7,13.1,85902985
185,4,78.12,4599807
152,6,56.46,36951086
124,7,54.98,51890803
120,6,7.03,72005286
193,1,56.35,5246038
110,1,19.35,71349695
132,9,85.77,81827817
145,5,62.74,48393874
150,9,24.76,11856054
128,6,21.42,22286963
106,8,52.64,10109304
191,5,16.2,25048261
145,6,35.09,68013509
168,5,76.22,15359254
150,5,56.43,31076647
108,5,71.6,52119811
174,1,36.48,69136191
126,1,84.36,72540701
117,2,36.12,3344316
158,6,44.95,50747726
101,7,74.25,11852254
161,7,40.22,49043273
192,9,75.4,6160647
196,2,67.44,25359312
108,9,93.07,53260680
199,4,38.11,60312136
187,4,54.35,70848786
147,8,58.95,556927
164,7,39.46,88319964
112,7,95.23,38990236
113,2,39.49,84465818
187,6,5.11,6203078
195,7,42.88,32263343
149,4,64.14,93439701
132,7,73.62,16979116
181,4,19.96,80471394
105,7,77.57,79349253
129,7,49.41,87142068
106,1,59.16,15797575
110,9,72.5,39372147
108,2,25.17,46273420
169,2,57.83,68945367
135,1,17.08,63806373
116,9,18.58,1074857
156,7,96.45,49095128
140,1,30.32,63772777
168,5,92.39,18166071
184,1,50.15,52482823
152,5,33.71,77070920
160,3,32.68,39310484
162,8,18.44,53872081
197,1,80.96,38218828
161,3,60.89,51103552
101,5,58.01,17965408
190,8,81.97,3781050
123,7,11.76,81547586
103,2,68.33,65520543
126,4,25.77,98673346
152,1,27.78,32139136
174,1,23.92,14730962
134,2,33.44,15384539
177,1,5.47,1846713
138,8,59.4,71453323
146,4,61.97,97828143
164,7,23.73,95431185
150,4,26.7,16352650
185,6,12.18,5769599
177,8,53.09,41207772
100,3,48.62,78079410
176,7,77.13,20255480
139,3,95.82,27456071
167,3,24.25,75551704
139,3,39.39,28871866
108,3,84.47,49239621
140,1,29.57,2353821
193,8,66.94,74421985
167,8,69.9,78159105
184,8,73.65,34209073
116,1,16.02,80508830
106,2,59.01,34944363
139,5,47.63,49705195
192,6,72.64,77152701
133,1,63.39,71273983
194,6,63.4,74448852
139,7,77.43,14483394
146,6,57.69,57608945
113,9,57.37,37605964
119,9,16.84,83564680
167,7,24.72,27313299
118,6,40.6,7405969
110,2,58.2,73934738
196,1,96.37,71356471
196,3,61.59,48541428
120,1,6.76,48754408
134,6,70.22,12830886
195,5,50.5,67516018
181,9,14.07,39419378
177,9,98.49,81465750
112,4,70.09,19810263
158,8,9.94,58391822
110,6,8.19,80400011
119,4,31.14,97811442
172,9,23.06,963862
196,2,98.25,91824882
194,2,13.29,12089987
181,6,9.47,21695070
178,6,40.32,76415821
110,2,55.77,90966408
144,2,11.01,95834191
186,7,15.37,68208905
107,8,6.27,14524134
126,6,93.37,35839064
164,2,78.84,19392547
191,7,18.93,2441757
130,3,46.68,17963978
128,9,44.92,59415220
160,5,93.98,13758646
172,3,62.84,58620496
190,7,70.41,32077278
100,8,71.28,65333372
102,2,86.37,29835584
153,9,65.14,93290791
120,5,87.51,81138364
113,3,94.65,13367848
145,8,91.09,20143923
126,1,78.59,1578829
122,5,93.05,29011001
128,9,91.07,10652749
142,4,13.72,62336482
164,6,92.59,61551114
185,7,71.06,88800233
167,8,10.1,77903563
164,7,31.75,48087599
112,8,45.71,62222174
177,6,9.4,52476709
105,7,61.49,6874605
175,5,22.88,86531382
197,6,95.39,62119375
122,6,39.73,15249357
156,4,20.37,25353631
130,3,65.94,33064703
163,3,7.38,970259
111,3,94.23,77381903
161,5,71.29,63823219
124,9,88.41,28576761
172,8,53.23,43957859
125,6,55.69,89006511
177,2,30.19,24202404
192,3,81.95,81431342
129,6,54.63,86661416
188,6,35.88,86490856
100,1,13.29,27828205
162,8,90.73,24971706
152,6,39.14,38525575
149,2,93.36,60939111
136,4,74.46,15712844
111,8,42.72,44894719
108,9,95.97,99071462
125,8,26.47,25320244
111,1,71.58,7689055
166,3,54.08,49440799
160,4,84.03,24189576
156,9,65.42,13992736
160,2,64.29,24372060
124,2,12.65,85119949
152,9,69.61,14977398
130,6,26.74,32429473
187,5,44.43,31049337
158,8,7.09,9672987
137,1,50.96,61772557
165,2,81.01,87367355
117,7,45.97,70585193
132,7,58.56,60247360
175,1,39.08,32585155
177,1,56.17,45517822
138,4,93.28,52273490
177,8,22.8,40223155
122,6,11.92,70923445
176,6,65.61,26752914
103,4,12.09,60786654
172,8,94.21,74378371
127,3,75.65,68904258
174,2,88.8,29624102
199,5,88.64,26120584
108,8,29.88,79149211
141,3,70.47,63147698
123,1,86.72,32040357
183,7,91.74,57272085
116,7,56.28,47224070
139,1,87.95,47282957
116,9,88.82,2698298
189,8,85.24,52002564
147,6,95.44,51762568
114,9,34.04,12533435
139,6,65.13,10593974
182,8,11.09,51085438
165,2,82.75,72950265
154,4,88.77,39384447
156,1,40.47,8731388
186,2,65.64,50278039
164,7,64.87,97447375
100,7,38.72,49024043
168,1,16.83,44728403
131,9,72.03,5631285
125,5,61.69,31135368
187,6,22.57,71695167
149,2,89.67,63556063
181,3,59.68,40305998
179,2,41.21,6351014
117,9,42.11,54382398
180,4,77.65,59875710
171,7,5.63,36367986
142,9,53.54,5049820
110,5,85.94,87476156
123,7,89.32,18644036
189,2,21.6,19766348
192,1,53.62,71079103
145,1,71.5,49781847
192,4,45.78,10733578
125,7,85.23,7057649
102,5,51.34,83003738
116,7,30.57,57854755
195,3,45.62,26552842
172,6,85.15,70258028
157,3,12.87,35283737
148,8,45.15,32976861
183,9,28.65,16828025
109,2,16.01,93883030
124,9,35.49,23746008
141,8,27.49,75607500
135,8,14.68,42279068
170,9,77.08,92720824
130,4,93.86,96666708
162,1,75.66,5726240
150,6,84.25,38416491
107,2,93.99,59642657
187,7,62.98,57837772
186,8,82.59,98110193
131,9,57.31,78201859
151,2,51.61,34055366
192,4,44.4,23859180
147,6,65.65,66932116
195,2,12.11,4968030
169,5,14.58,65429921
106,6,87.11,7291531
114,6,21.55,92341142
171,2,22.6,14245916
116,3,66.8,66518211
161,9,43.68,48045025
178,4,63.82,65462591
142,2,35.75,64464091
119,8,25.49,26756967
114,3,68.87,41654187
180,6,25.88,98911288
137,4,16.67,71466538
182,3,7.54,37589127
109,7,83.34,26756714
156,9,55.66,5703661
116,1,78.13,11510086
176,1,80.56,94710618
198,5,43.22,73547624
189,3,44.69,87577716
107,3,19.08,23375536
138,8,20.39,72782231
181,8,79.44,43006700
184,7,8.44,90709173
192,5,98.41,57822624
151,6,7.89,72092682
135,4,86.39,71572475
134,6,16.35,40777740
137,7,69.48,92130050
145,7,61.88,84726247
140,4,38.25,32028072
186,2,29.48,7818875
129,1,82.57,62395113
161,6,34,46559395
127,6,20.86,57041988
153,5,24.94,39035981
134,7,58.71,94776102
143,5,52.77,65501153
117,8,36.25,82524746
175,2,35.72,42171270
152,8,50.71,48576079
143,9,85.33,13477462
148,8,49.24,307390
139,5,79.18,86069465
167,7,9.66,74719730
174,5,69.81,79799560
114,5,11.31,31167079
184,1,78.26,45948657
178,1,58.95,13510183
164,8,32.95,61551060
133,5,93.78,68515355
183,1,89.24,70202731
102,5,27.12,94020038
189,2,75.68,60018502
196,7,43.83,23281479
131,9,66.09,11358893
165,4,73.12,70029918
163,2,34.11,26145075
152,5,76.02,83222177
195,1,53.58,90780479
137,5,41.4,57939063
164,8,87.94,49776393
164,9,10.29,28999867
156,2,7.92,88193243
110,8,27.76,17953382
190,7,98.25,4670124
110,1,16.72,30422070
122,3,54.35,59574743
178,3,8.54,21051739
150,4,66.44,38808470
154,8,87.49,17187626
163,3,62.89,65667996
173,1,19.52,92048263
191,9,50.79,21076381
118,4,79.6,38353505
144,6,61.52,82516888
173,1,87.53,62808408
158,7,26.19,23565227
106,8,39.15,41459072
105,6,61.57,74804528
163,4,90.94,93004152
185,6,62.94,68052065
172,8,99.88,44649906
179,5,44.47,80493129
186,5,36.41,39178909
177,5,11.67,4419761
172,3,43.2,7574146
107,8,58.82,58017890
149,8,82.93,49116199
101,6,23.9,26707518
123,4,15.16,6455064
129,4,25.57,38662584
126,8,39.02,56557336
156,1,6.84,84720153
123,7,32.89,92189836
158,8,41.38,46720474
164,5,96.45,29254927
167,1,42.21,70019834
134,9,73.64,76790898
196,9,66.03,53396990
127,2,53.49,13516994
115,2,82.68,87839678
176,5,75.97,34900185
112,1,22.73,15180735
177,2,92.97,97829973
196,3,72.64,51110444
171,6,83.8,33517926
102,2,35.63,15393395
115,5,8.2,64056920
106,5,23.09,95490663
166,5,54.35,23526792
188,6,26.5,83277610
150,8,7.95,58909959
146,1,95.71,65451847
107,6,32.43,86129633
166,3,35.88,70603002
146,4,45.24,19113456
159,9,79.14,15660015
197,8,15.6,50593446
199,8,14.98,78035188
126,8,29.56,74733170
156,4,69.55,69161353
176,1,72.23,23506046
118,5,66.69,28085379
161,4,31.85,82423735
160,2,38.6,3729533
133,9,88.71,61141438
183,1,58.99,85774209
166,5,22.21,12287451
187,8,6.78,45218392
128,8,14.37,76761775
148,6,97.75,6871123
116,2,19.79,40327853
128,9,76.95,64394800
194,6,13.91,73365341
183,7,61.82,42812982
175,3,28.2,78889422
130,9,10.7,64285207
189,2,8.73,92972445
181,9,31.22,37583880
110,5,13.58,5482276
155,7,39.15,35268574
181,2,49.38,30355644
143,7,63.2,1834284
128,7,9.48,38439391
143,3,12.05,84764843
135,9,96.38,54193338
189,2,69.81,59530428
117,4,58.67,37180836
195,3,29.96,43594696
112,8,33.05,66008934
123,6,94.51,8664723
185,5,44.49,82974022
107,4,57.28,32519358
179,3,21.57,29304929
103,2,90.92,4494362
176,3,74.05,93572712
135,6,20.25,57933993
177,5,54.72,8249845
155,6,64.24,15712608
138,3,91.98,35370574
135,3,28.5,86562294
190,6,76.66,46969279
161,4,79.44,30439801
120,6,11.35,93585781
166,2,78.8,3036839
148,7,67.7,8212405
189,2,74.27,45931932
148,4,16.1,45135002
107,6,70.74,67603060
109,2,41.22,69049811
111,4,54.23,88057620
101,7,32.94,74540440
158,7,83.8,96253038
145,9,89.49,84385024
128,7,67.27,56306781
112,8,21.66,81347322
183,1,71.62,64517919
100,6,16.02,69687822
185,4,99.79,90467431
159,3,91.26,12356010
126,3,56.27,24952187
153,6,5.99,73453086
131,9,62.85,16461499
130,7,7.11,91291547
143,9,49.29,42901808
145,4,62.17,29241125
161,5,57.23,36464876
188,5,93.37,91389299
143,1,18,20772581
178,5,80.32,48869416
153,7,37.54,16731875
198,2,49.17,63496161
143,6,92.84,63556940
164,6,6.77,67191543
180,6,96.26,87904604
114,4,63.15,99754402
179,2,24.59,16752115
157,2,62.69,64848648
119,3,98.24,48673631
144,2,92.07,41610008
111,5,8.82,29708611
195,3,60.39,56973440
131,9,12.23,83311000
159,5,67.29,63789126
195,8,68.59,80476955
160,1,21.23,99673956
121,7,47.76,83285806
159,5,26.89,33311777
130,6,74.37,11873440
193,9,12.78,14487552
166,5,14.12,92855571
144,6,34.5,7069505
158,9,10.79,2607184
105,7,97.97,60583154
144,9,77.1,14078231
114,6,62.21,70914269
107,8,20.01,84591371
198,2,84.79,6066796
136,2,25.74,88183947
130,7,92.31,11045441
133,9,32.69,98680689
142,4,95.29,80922551
128,3,12.82,90697593
127,5,57.68,22997760
152,1,14.73,45627774
141,3,69.1,77045379
145,3,96.92,98004188
103,5,69.83,80218401
180,3,19.11,33186566
186,1,98.61,99983345
132,6,74.92,42345626
118,2,17.63,12563630
117,1,46.52,44637774
111,3,82.79,32112078
104,6,23.03,72568941
197,5,74.44,48147286
119,4,75.84,16536050
106,6,57.5,54125834
189,4,75.88,15413956
164,9,42.12,70151527
182,2,40.96,20532727
164,1,76.58,17652841
113,5,52.1,80238171
120,4,77.61,68007294
141,6,18.88,89769942
136,5,34.16,91899040
138,7,56.95,36317769
123,4,10.48,93110044
164,8,67.3,58640593
175,5,38.46,36243433
186,4,41.16,30136632
197,4,12.38,41395448
180,1,73.54,10298046
160,7,69,83509896
176,1,15.51,14832840
179,7,9.54,99810382
134,5,93.4,23855687
199,9,74.4,42381464
187,6,34.52,62987844
123,6,45.25,11394396
177,4,84.13,49547108
108,5,78.95,79168977
101,1,85.98,65308769
195,1,66.97,1789430
141,3,67.96,78867673
118,9,9.14,4596233
187,1,83.88,45750335
147,7,83.21,41179390
190,1,28.83,99009847
172,1,9.38,55244640
114,4,66.11,80353522
169,9,67.26,5292981
108,9,79.1,69999628
159,3,35.22,44224509
168,1,46.97,68935146
164,5,73.93,28736301
185,5,67.65,7893254
133,5,64.27,80931126
113,8,87.86,57342351
147,7,78.94,91276537
120,7,50.14,28632207
159,9,85.58,44831134
190,2,5.79,78538368
161,2,34.99,75061456
100,8,53.69,36941780
168,4,48.92,68221423
105,2,71.07,32652147
188,6,87.32,79242653
172,2,37.99,56577730
150,7,77.12,81437665
164,6,31.7,58617205
115,4,31.81,52578663
111,8,30.86,49023961
123,3,28.29,37002862
182,6,6.01,78860353
106,7,81.21,4110828
148,7,32.68,36402779
140,1,89.38,29245048
149,3,36.36,55173254
198,1,78.79,82958572
144,3,57.51,63995206
193,5,69.98,87604733
185,1,46.69,1585186
180,9,18.02,29434237
143,1,96.02,84191243
143,9,65,11451099
152,1,29.38,24676632
163,2,25.45,27399330
163,1,58.18,27110317
113,1,60.73,29451616
136,8,55.69,8802057
145,9,37.57,23961449
177,7,23.07,11594390
145,1,26.24,24622066
178,9,18.64,43863075
176,4,56.19,72975459
111,3,40.23,87540765
115,2,28.95,9545106
194,3,37.53,63000122
147,1,76.24,56474275
190,7,54.1,64951256
138,7,73.07,41950562
112,9,29.86,26028439
155,3,26.23,60884947
180,1,87.99,47221062
158,9,12.46,7422287
103,2,78.19,87143430
130,3,50.57,33363783
183,1,50.91,87782233
111,9,84.43,5760015
102,9,64.08,78688490
172,3,73.84,37372712
161,4,80.72,10195697
105,6,58.85,45727603
178,4,10.37,51735319
190,1,78.88,22753724
127,8,90.44,92858824
145,6,94.59,93744416
177,4,53.39,96932247
120,7,14.25,59603153
116,8,7.11,18776966
140,8,62.59,76465000
145,5,71.75,39880512
137,5,7.02,28876892
107,7,73.61,29473564
196,4,99.8,9144736
191,8,50.76,1010794
128,2,66.26,69111006
189,3,70.76,48709170
129,1,25.71,62895064
102,5,10.43,4912446
172,9,26.9,15521064
126,1,96.14,83880513
191,4,37.41,26539850
195,6,95.13,37686420
111,2,66.47,78307988
146,1,25.6,75611293
169,4,49.9,63515640
188,1,9.63,91042187
184,2,94.33,33707570
111,8,33.03,29713257
145,1,14.03,82323646
164,1,5.34,7216978
109,2,58.17,96880760
166,5,53.2,24827539
167,5,47.29,2978390
151,3,80.3,65409633
175,7,90.42,36194964
135,7,39.78,38379666
149,1,5.55,88310985
119,6,51.55,81640102
119,8,33.33,40794020
165,3,63.24,51440992
152,9,94.65,32304572
127,7,40.18,76845093
138,6,36.77,42136545
123,5,15.3,28721413
150,9,30.88,63309294
197,8,28.26,69136047
190,1,89.01,83458170
199,2,84.22,12549030
123,7,60.01,85931237
123,5,84.64,72890387
138,3,68.8,1100075
142,1,36.2,33568102
145,1,10.58,62343503
135,6,81.92,78762503
184,2,98.22,52187377
130,9,90.54,70370782
155,8,48.18,57883595
170,3,57.3,48778114
157,4,97.41,85919587
102,4,61.13,50031115
191,9,49.57,383981
119,5,17,34994184
170,8,53.93,3244241
198,6,57.63,65530092
189,8,32.07,6562342
128,7,39.7,23344631
135,3,47.08,5857517
127,1,24.38,26156491
105,8,88.46,45729645
111,4,89.69,23837720
100,2,19.84,9454484
109,1,81.1,23756250
127,3,96.18,19999173
103,5,90.68,72598887
